,upper_depth,lower_depth,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,organic_matter,bulk_density,silt_plus_clay,landcover,geometry,spatial_lag,moran_i,dist_knn_km,knn_target_mean,dist_to_hotspot_km
3983,0,12,0.0,30.0,7.9,21.0,46.3192068429238,16.9322319,175.6390991,51.72,-1.4831999999999996,79.0,2.0,POINT (-88.20196 18.664253),35.9,1.5371715229199343,172.19326001037555,48.6,0.0
3984,0,28,0.2,13.0,8.5,22.0,46.3192068429238,16.9322319,175.6390991,22.412,0.2752800000000002,78.0,17.0,POINT (-99.57239 25.418362),12.777777777777775,0.02149575908076325,165.96309885940127,9.2,64.46756256791316
3985,0,22,0.7,28.0,7.8,13.0,46.3192068429238,16.9322319,175.6390991,48.272,-1.2763199999999997,87.0,2.0,POINT (-92.348816 16.186232),15.8,0.051786991301057905,150.05439841761054,24.0,51.44825367581123
3986,0,15,0.7,0.0,7.8,54.0,46.3192068429238,16.9322319,175.6390991,0.0,1.62,46.0,7.0,POINT (-112.36835 30.975204),2.0,0.9529730735411521,47.83430977927425,2.6,387.82624060483505
3987,15,25,2.2,1.0,7.6,58.0,46.3192068429238,16.9322319,175.6390991,1.724,1.5165600000000001,42.0,7.0,POINT (-112.36835 30.975204),1.875,0.8979473802525563,47.83430977927425,2.6,387.82624060483505
3988,0,20,0.1,1.0,8.3,70.0,46.3192068429238,16.9322319,175.6390991,1.724,1.5165600000000001,30.0,7.0,POINT (-112.294174 30.87271),1.5555555555555558,0.9198235759378094,66.5815272711122,2.4,378.327981015322
3989,0,24,0.2,17.0,8.3,24.0,46.3192068429238,16.9322319,175.6390991,29.308,-0.13847999999999971,76.0,17.0,POINT (-99.08382 25.08094),15.499999999999998,0.005053960733712738,128.12896090391098,8.2,74.13520389093827
3990,0,12,7.4,3.0,9.3,81.0,572.0,16.9322319,175.6390991,5.172,1.3096800000000002,19.0,7.0,POINT (-101.39571 24.67359),11.285714285714285,0.21723775105315177,89.57859699364626,14.0,79.89199244981285
3991,0,16,2.1,5.0,8.4,30.0,46.3192068429238,16.9322319,175.6390991,8.62,1.1028000000000002,70.0,7.0,POINT (-101.229935 24.647886),12.6,0.11672706216720667,80.5582583953234,12.0,62.92051966450604
3992,0,18,0.2,28.0,8.4,42.0,46.3192068429238,16.9322319,175.6390991,48.272,-1.2763199999999997,58.0,10.0,POINT (-101.1488 24.72776),12.666666666666666,-0.1478427485128082,89.64167148445192,10.8,56.60739456496585
3993,0,25,0.2,50.0,5.1,79.0,0.0,16.9322319,175.6390991,86.2,-3.5519999999999996,21.0,2.0,POINT (-92.13995 17.098019),35.25,3.473555190129611,85.80981402371012,29.2,0.0
3994,0,20,0.5,22.0,7.7,14.0,46.3192068429238,16.9322319,175.6390991,37.928,-0.6556799999999998,86.0,2.0,POINT (-89.48194 18.356482),39.666666666666664,0.8473770446575005,93.22884882759527,24.8,0.0
3995,0,20,0.1,0.0,8.3,92.0,46.3192068429238,16.9322319,175.6390991,0.0,1.62,8.0,7.0,POINT (-112.611404 30.925209),0.8333333333333333,1.0385808148679652,86.81672970889866,1.2,409.1433643224698
3996,0,15,0.1,1.0,8.2,70.0,46.3192068429238,16.9322319,175.6390991,1.724,1.5165600000000001,30.0,7.0,POINT (-112.58224 30.95465),1.0,0.9578691336512929,87.08201265517866,1.0,407.13933118368834
3997,0,13,0.2,16.0,8.7,30.0,46.3192068429238,16.9322319,175.6390991,27.584,-0.03503999999999974,70.0,7.0,POINT (-101.81098 24.354406),18.57142857142857,0.0177739933078841,93.29914049220744,20.8,124.04485983794464
3998,13,28,0.4,14.0,8.5,34.0,46.3192068429238,16.9322319,175.6390991,24.136,0.17184000000000021,66.0,7.0,POINT (-101.81098 24.354406),18.857142857142854,-0.01870446063779233,93.29914049220744,20.8,124.04485983794464
3999,0,19,0.2,39.0,8.5,48.0,46.3192068429238,16.9322319,175.6390991,67.236,-2.41416,52.0,10.0,POINT (-101.69734 24.3784),16.428571428571427,0.16946359640854478,84.28004621583773,16.4,112.2308863639414
4000,0,25,0.1,40.0,4.5,60.0,0.0,16.9322319,175.6390991,68.96,-2.517599999999999,40.0,8.0,POINT (-92.48644 17.56408),17.290909090909093,0.28212641868209787,95.78013283719733,20.0,42.526698099800335
4001,0,11,0.2,22.0,8.4,52.0,442.0,16.9322319,175.6390991,37.928,-0.6556799999999998,48.0,10.0,POINT (-101.55152 24.35985),19.6,0.15838285885518572,80.10206198232868,19.6,98.33778381521475
4002,0,17,0.1,11.0,8.5,46.0,46.3192068429238,16.9322319,175.6390991,18.964,0.48216000000000014,54.0,10.0,POINT (-101.41195 24.317339),14.999999999999998,-0.00025054415148464016,94.72472555085372,15.2,86.2684165922079
4003,0,10,0.2,35.0,5.1,42.0,0.0,16.9322319,175.6390991,60.339999999999996,-2.0003999999999995,58.0,8.0,POINT (-92.51687 17.837786),15.714285714285712,0.07124615953370922,114.99542218289767,15.0,70.05223593854193
4004,0,25,0.2,12.0,8.7,38.0,46.3192068429238,16.9322319,175.6390991,20.688,0.37872000000000017,62.0,7.0,POINT (-101.24398 24.455378),12.5,0.03637565018802004,119.06042850887006,11.0,65.55782683483123
4005,0,25,0.3,19.0,8.5,28.0,381.0,16.9322319,175.6390991,32.756,-0.3453599999999999,72.0,7.0,POINT (-101.08673 24.28336),13.11111111111111,-0.03685899040882027,97.34502806812992,19.6,58.568855635059876
4006,0,22,0.0,9.0,6.0,78.0,0.0,16.9322319,175.6390991,15.516,0.6890400000000001,22.0,8.0,POINT (-92.70562 17.838163),20.799999999999997,-0.17039465288512154,87.05638487928552,18.8,80.81889296864522
4007,0,17,0.4,16.0,8.2,54.0,446.0,16.9322319,175.6390991,27.584,-0.03503999999999974,46.0,10.0,POINT (-101.86691 24.099863),13.25,-0.008614426956702807,126.48470685051993,12.0,138.09712941521116
4008,0,21,1.5,13.0,8.1,38.0,46.3192068429238,16.9322319,175.6390991,22.412,0.2752800000000002,62.0,7.0,POINT (-101.72664 24.121492),17.777777777777775,-0.027150653732139957,100.43548961231416,15.4,124.10829934516143
4009,0,30,0.5,20.0,8.2,7.0,321.0,16.9322319,175.6390991,34.48,-0.4487999999999994,93.0,7.0,POINT (-101.54914 24.17879),15.375,0.009518671595976358,94.21602843856276,13.2,105.09699248325013
4010,0,16,0.3,8.0,8.6,60.0,451.0,16.9322319,175.6390991,13.792,0.7924800000000002,40.0,7.0,POINT (-101.34175 24.091354),16.8,-0.06201630672850027,65.5326859389353,15.8,92.04018804135094
4011,16,30,0.2,10.0,8.8,68.0,396.0,16.9322319,175.6390991,17.24,0.5856000000000003,32.0,7.0,POINT (-101.34175 24.091354),16.6,-0.03938132243799065,65.5326859389353,15.8,92.04018804135094
4012,0,23,0.2,18.0,7.8,20.0,46.3192068429238,16.9322319,175.6390991,31.032,-0.2419199999999999,80.0,10.0,POINT (-95.95199 18.206532),27.714285714285715,0.1877379767299924,97.75422009792743,27.4,24.030701704501347
4013,0,12,0.2,26.0,6.0,24.0,0.0,16.9322319,175.6390991,44.824,-1.0694399999999997,76.0,4.0,POINT (-88.61534 18.811052),27.333333333333332,0.6656991734347816,138.8585988028543,26.8,8.747468425981918
4014,0,15,0.3,16.0,8.3,22.0,46.3192068429238,16.9322319,175.6390991,27.584,-0.03503999999999974,78.0,10.0,POINT (-101.129135 24.09012),16.285714285714285,0.006439369838531337,49.066481300534605,17.0,75.91601939593825
4015,15,30,0.2,27.0,8.7,22.0,46.3192068429238,16.9322319,175.6390991,46.548,-1.1728799999999997,78.0,10.0,POINT (-101.129135 24.09012),14.714285714285712,-0.016049587050951608,49.066481300534605,17.0,75.91601939593825
4016,0,22,0.8,21.0,8.0,76.0,552.0,16.9322319,175.6390991,36.204,-0.5522399999999998,24.0,7.0,POINT (-101.09379 24.142176),13.777777777777779,-0.03560340996380851,63.73155468114053,19.4,69.26431156271812
4017,0,23,0.0,18.0,4.6,48.0,0.0,16.9322319,175.6390991,31.032,-0.2419199999999999,52.0,10.0,POINT (-95.96673 18.120659),21.800000000000004,0.10049624177166211,77.29885401924959,21.8,27.43988897552016
4018,0,16,0.5,0.0,7.8,38.0,46.3192068429238,16.9322319,175.6390991,0.0,1.62,62.0,2.0,POINT (-89.32359 18.606424),44.428571428571416,-2.160353355936016,144.5229284722082,40.2,0.0
4019,0,25,0.1,2.0,8.2,70.0,46.3192068429238,16.9322319,175.6390991,3.448,1.4131200000000002,30.0,7.0,POINT (-112.1014 30.97826),3.454545454545454,0.7333125405032496,86.05763777227368,4.0,363.27186501398614
4020,0,15,0.1,3.0,8.3,84.0,46.3192068429238,16.9322319,175.6390991,5.172,1.3096800000000002,16.0,7.0,POINT (-112.001396 30.892708),4.285714285714286,0.6280669367010739,58.14017319571979,3.4,351.64719195759574
4021,15,28,0.1,2.0,8.3,73.0,46.3192068429238,16.9322319,175.6390991,3.448,1.4131200000000002,27.0,7.0,POINT (-112.001396 30.892708),4.428571428571429,0.6713781796842919,58.14017319571979,3.4,351.64719195759574
4022,0,19,12.1,7.0,8.0,30.0,46.3192068429238,16.9322319,175.6390991,12.068,0.8959200000000002,70.0,17.0,POINT (-99.02575 25.616684),11.333333333333332,0.1428854637036052,125.7162446446703,13.0,118.10027165055057
4023,0,16,0.1,23.0,5.2,34.0,0.0,16.67821503,165.5812531,39.652,-0.7591199999999998,66.0,8.0,POINT (-93.623 17.21325),25.61538461538462,0.41695904299925135,77.02144689726865,33.2,16.90644420920413
4024,0,10,0.1,29.0,6.1,26.0,0.0,16.67821503,165.5812531,49.996,-1.37976,74.0,2.0,POINT (-93.81852 17.162115),21.818181818181824,0.46866016459399196,56.15811705550786,32.4,5.182890199434096
4025,0,12,0.3,34.0,7.1,44.0,46.3192068429238,16.67821503,165.5812531,58.616,-1.8969599999999995,56.0,2.0,POINT (-93.80289 17.02288),27.900000000000006,1.2020296607554977,77.0205228647095,36.0,13.316291251050803
4026,0,20,0.0,12.0,5.1,65.0,0.0,16.67821503,165.5812531,20.688,0.37872000000000017,35.0,2.0,POINT (-93.772675 17.146189),35.800000000000004,-0.30439483408639023,40.51713399054836,35.8,0.0
4027,0,12,0.1,34.0,5.8,54.0,0.0,16.67821503,165.5812531,58.616,-1.8969599999999995,46.0,8.0,POINT (-93.75961 17.135263),31.5,1.5371463878568539,39.002482421310845,26.4,0.0
4028,12,25,0.2,59.0,5.9,40.0,0.0,16.67821503,165.5812531,101.716,-4.482959999999999,60.0,8.0,POINT (-93.75961 17.135263),27.33333333333333,2.6604692809662303,39.002482421310845,26.4,0.0
4029,0,30,0.0,15.0,5.3,41.0,0.0,16.67821503,165.5812531,25.86,0.06840000000000024,59.0,8.0,POINT (-93.59674 17.129961),26.25,0.0007077301284557484,70.0231221226631,34.8,17.316743495466078
4030,0,20,0.1,4.0,8.1,84.0,46.3192068429238,16.67821503,165.5812531,6.896,1.2062400000000002,16.0,7.0,POINT (-112.37085 30.223589),3.8571428571428568,0.598726483273201,90.92743890328056,4.0,376.1403376199576
4031,0,28,0.1,1.0,8.7,82.0,46.3192068429238,16.67821503,165.5812531,1.724,1.5165600000000001,18.0,10.0,POINT (-112.19279 30.661888),3.5000000000000004,0.7866641239406166,82.05624149474917,3.2,364.36116123005365
4032,0,14,0.3,17.0,5.2,77.0,0.0,16.67821503,165.5812531,29.308,-0.13847999999999971,23.0,9.0,POINT (-95.978455 16.00422),19.285714285714285,0.04236201555750426,109.988018201343,14.2,195.1141331728277
4033,0,16,0.1,46.0,5.6,44.0,0.0,16.67821503,165.5812531,79.304,-3.1382399999999997,56.0,8.0,POINT (-93.61414 17.069843),25.33333333333333,1.5709693516127388,75.94829540829843,28.6,17.08614522918868
4034,0,12,0.1,3.0,8.6,55.0,46.3192068429238,16.67821503,165.5812531,5.172,1.3096800000000002,45.0,10.0,POINT (-112.098335 30.294968),3.75,0.6595079458067824,50.398658095189056,3.6,351.60255361624087
4035,0,15,0.1,1.0,8.3,90.0,46.3192068429238,16.67821503,165.5812531,1.724,1.5165600000000001,10.0,7.0,POINT (-112.02722 30.383572),4.2,0.7387267212216273,96.27118930189103,4.6,346.8398810691147
4036,0,17,0.0,8.0,6.5,64.0,0.0,16.67821503,165.5812531,13.792,0.7924800000000002,36.0,2.0,POINT (-95.5321 16.101835),9.875,0.1748850563309968,106.54318226457983,10.6,154.95400474813144
4037,0,3,0.2,17.0,5.2,78.0,0.0,16.67821503,165.5812531,29.308,-0.13847999999999971,22.0,8.0,POINT (-93.32748 17.273441),14.09090909090909,-0.008832570821626468,75.23490795722734,14.98,48.40403365889676
4038,3,6,0.1,14.0,5.3,57.0,0.0,16.67821503,165.5812531,24.136,0.17184000000000021,43.0,8.0,POINT (-93.32748 17.273441),14.363636363636363,0.003013655836807365,75.23490795722734,14.98,48.40403365889676
4039,6,22,0.1,11.0,5.1,59.0,0.0,16.67821503,165.5812531,18.964,0.48216000000000014,41.0,8.0,POINT (-93.32748 17.273441),14.636363636363637,0.006848147769556214,75.23490795722734,14.98,48.40403365889676
4040,0,15,0.7,30.0,7.3,25.0,49.0,16.67821503,165.5812531,51.72,-1.4831999999999996,75.0,8.0,POINT (-90.47476 17.93618),25.0,0.7359807644429682,239.66266810497444,28.6,19.60236159698662
4041,0,5,0.1,10.0,8.4,62.0,46.3192068429238,16.67821503,165.5812531,17.24,0.5856000000000003,38.0,10.0,POINT (-112.10056 30.294134),2.2,0.31223014322125425,50.05772579254721,2.2,351.79599866802016
4042,0,30,0.0,37.0,4.6,60.0,0.0,16.67821503,165.5812531,63.788,-2.2072799999999995,40.0,8.0,POINT (-93.543365 17.640957),22.666666666666664,0.8276671289015352,138.12536291243015,22.6,60.15634956121192
4043,0,26,0.0,17.0,4.9,31.0,0.0,16.67821503,165.5812531,29.308,-0.13847999999999971,69.0,10.0,POINT (-93.322586 17.672136),23.05555555555555,0.07951364247847062,116.55456957596107,27.6,75.50336675494243
4044,0,18,0.5,21.0,6.7,33.0,0.0,16.67821503,165.5812531,36.204,-0.5522399999999998,67.0,8.0,POINT (-90.292984 17.902079),31.000000000000004,0.4714050055222608,268.02285549507656,37.6,0.0
4045,0,18,0.1,1.0,8.3,90.0,46.3192068429238,16.67821503,165.5812531,1.724,1.5165600000000001,10.0,7.0,POINT (-112.4389 30.54051),4.5,0.7181821200563461,57.71169197892553,3.8,385.8122165004154
4046,0,20,1.4,10.0,8.4,12.0,46.3192068429238,16.67821503,165.5812531,17.24,0.5856000000000003,88.0,7.0,POINT (-112.10778 30.700495),1.6,0.32688062095705617,63.31560407990618,1.8,357.08126718115705
4047,0,24,0.2,24.0,4.7,52.0,0.0,16.67821503,165.5812531,41.376,-0.8625599999999998,48.0,8.0,POINT (-93.3559 17.500095),18.88888888888889,0.17217281792239458,112.15358409509611,17.0,59.0111889700044
4048,0,5,0.2,32.0,6.1,44.0,0.0,16.67821503,165.5812531,55.168,-1.6900799999999996,56.0,2.0,POINT (-93.00161 17.322807),13.181249999999999,-0.15042529786012382,73.61751246902054,15.02,82.16360785019168
4049,5,23,0.1,22.0,5.5,32.0,0.0,16.67821503,165.5812531,37.928,-0.6556799999999998,68.0,2.0,POINT (-93.00161 17.322807),13.806249999999999,-0.04054704466601841,73.61751246902054,15.02,82.16360785019168
4050,0,6,0.2,7.0,5.3,64.0,0.0,16.67821503,165.5812531,12.068,0.8959200000000002,36.0,8.0,POINT (-91.29638 17.933899),13.25,0.06793298085870615,68.51344092584009,10.6,69.44785690654227
4051,6,16,0.0,3.0,5.1,82.0,0.0,16.67821503,165.5812531,5.172,1.3096800000000002,18.0,8.0,POINT (-91.29638 17.933899),13.75,0.07260910916689345,68.51344092584009,10.6,69.44785690654227
4052,0,6,0.4,1.0,8.6,80.0,48.0,16.67821503,165.5812531,1.724,1.5165600000000001,20.0,17.0,POINT (-112.68725 29.930841),3.714285714285714,0.7719894088225587,55.19408021328667,2.2,403.25331477581767
4053,6,25,0.4,2.0,8.3,78.0,45.0,16.67821503,165.5812531,3.448,1.4131200000000002,22.0,17.0,POINT (-112.68725 29.930841),3.571428571428571,0.7258804172049744,55.19408021328667,2.2,403.25331477581767
4054,0,12,0.0,1.0,7.3,88.0,46.3192068429238,16.67821503,165.5812531,1.724,1.5165600000000001,12.0,17.0,POINT (-112.46058 29.936947),3.8571428571428568,0.7622062654105198,69.26934161548144,3.4,381.48210811333087
4055,12,30,0.0,0.0,7.5,86.0,46.3192068429238,16.67821503,165.5812531,0.0,1.62,14.0,17.0,POINT (-112.46058 29.936947),4.0,0.8062169455523293,69.26934161548144,3.4,381.48210811333087
4056,0,13,0.1,27.0,5.3,26.0,0.0,16.67821503,165.5812531,46.548,-1.1728799999999997,74.0,9.0,POINT (-93.22112 17.891186),20.3,0.3124773209625034,101.82113665990812,20.7,97.621006277204
4057,13,28,0.0,8.0,4.8,13.0,0.0,16.67821503,165.5812531,13.792,0.7924800000000002,87.0,9.0,POINT (-93.22112 17.891186),22.027272727272727,-0.2408391275479434,101.82113665990812,20.7,97.621006277204
4058,0,24,0.4,18.0,6.4,61.0,0.0,16.67821503,165.5812531,31.032,-0.2419199999999999,39.0,9.0,POINT (-91.10363 17.940336),17.1,0.031166457227481733,121.62192919347486,7.6,50.7476903381206
4059,0,13,0.0,23.0,5.5,48.0,0.0,16.67821503,165.5812531,39.652,-0.7591199999999998,52.0,10.0,POINT (-92.7405 17.944292),16.225,0.04856187295099129,48.09995018548603,13.6,73.7629705368026
4060,13,30,0.0,7.0,5.3,63.0,0.0,16.67821503,165.5812531,12.068,0.8959200000000002,37.0,10.0,POINT (-92.7405 17.944292),18.225,-0.12661759417783625,48.09995018548603,13.6,73.7629705368026
4061,0,24,0.1,2.0,8.6,84.0,23.0,16.67821503,165.5812531,3.448,1.4131200000000002,16.0,17.0,POINT (-112.418915 29.707241),2.625,0.7860599711340617,101.52072006763785,1.6,376.809773713128
4062,0,23,0.1,2.0,8.4,80.0,15.0,16.67821503,165.5812531,3.448,1.4131200000000002,20.0,17.0,POINT (-112.313354 29.62419),2.25,0.8099047000493603,69.04919507739501,2.8,366.796633163651
4063,0,30,0.0,8.0,5.6,76.0,0.0,16.67821503,165.5812531,13.792,0.7924800000000002,24.0,7.0,POINT (-102.865715 23.024529),12.75,0.07653250488030307,67.39289334071722,12.2,78.74160118976117
4064,0,10,0.1,8.0,8.4,70.0,46.3192068429238,16.67821503,165.5812531,13.792,0.7924800000000002,30.0,7.0,POINT (-112.51029 30.536621),2.2000000000000006,0.4374436067254574,55.48312638775492,2.6,392.55502314188675
4065,10,30,0.1,7.0,8.3,58.0,46.3192068429238,16.67821503,165.5812531,12.068,0.8959200000000002,42.0,7.0,POINT (-112.51029 30.536621),2.3000000000000007,0.4961397741552165,55.48312638775492,2.6,392.55502314188675
4066,0,15,0.4,0.0,8.1,44.0,46.3192068429238,16.67821503,165.5812531,0.0,1.62,56.0,7.0,POINT (-112.49057 30.673),3.4285714285714284,0.8481472678348501,54.870557811930226,1.6,392.6838452280295
4067,0,30,0.3,8.0,8.9,14.0,46.3192068429238,16.67821503,165.5812531,13.792,0.7924800000000002,86.0,17.0,POINT (-99.084435 25.248215),8.200000000000001,0.23218610804574882,105.62876579627188,8.2,90.84585914193856
4068,0,21,0.1,1.0,8.6,88.0,10.0,16.67821503,165.5812531,1.724,1.5165600000000001,12.0,17.0,POINT (-112.36502 29.482256),2.181818181818182,0.8769358563335189,102.86735934755062,2.2,372.6308311203967
4069,0,13,0.1,14.0,8.3,78.0,180.0,16.67821503,165.5812531,24.136,0.17184000000000021,22.0,7.0,POINT (-102.2087 23.802002),14.2,0.0038045467835702415,102.80739775813879,12.6,180.96710647231694
4070,0,16,0.1,18.0,8.4,60.0,78.0,16.67821503,165.5812531,31.032,-0.2419199999999999,40.0,7.0,POINT (-102.11814 23.618681),14.666666666666664,-0.0047276865436187395,112.83769476155314,13.6,176.76850918704815
4071,0,20,0.2,14.0,8.3,82.0,215.0,16.67821503,165.5812531,24.136,0.17184000000000021,18.0,7.0,POINT (-102.10519 23.895668),15.5,-0.0024786424046015203,104.54511722282172,12.6,169.6748402295088
4072,0,15,0.2,5.0,5.8,74.0,0.0,16.67821503,165.5812531,8.62,1.1028000000000002,26.0,9.0,POINT (-91.5047 17.826584),8.333333333333332,0.3253575195270243,40.19423736027547,8.8,78.59637576481033
4073,15,30,0.0,4.0,6.2,74.0,0.0,16.67821503,165.5812531,6.896,1.2062400000000002,26.0,9.0,POINT (-91.5047 17.826584),8.5,0.3489694453446208,40.19423736027547,8.8,78.59637576481033
4074,0,20,0.1,5.0,8.7,86.0,59.0,16.67821503,165.5812531,8.62,1.1028000000000002,14.0,17.0,POINT (-112.17001 29.771677),3.666666666666667,0.5535470822643248,77.82023880275356,3.8,352.79983631405474
4075,0,10,0.1,7.0,8.5,68.0,75.0,16.67821503,165.5812531,12.068,0.8959200000000002,32.0,17.0,POINT (-112.121124 29.838058),2.75,0.47854223470467494,86.77068093187752,4.2,348.2692354671694
4076,10,24,0.1,4.0,8.6,72.0,85.0,16.67821503,165.5812531,6.896,1.2062400000000002,28.0,17.0,POINT (-112.121124 29.838058),3.125,0.6381112469465541,86.77068093187752,4.2,348.2692354671694
4077,0,10,0.1,13.0,8.3,85.0,12.0,16.67821503,165.5812531,22.412,0.2752800000000002,15.0,10.0,POINT (-102.361626 23.330528),11.333333333333332,0.035549167226713065,157.0924605470973,9.8,139.54658375396568
4078,0,23,0.1,13.0,8.3,55.0,27.0,16.67821503,165.5812531,22.412,0.2752800000000002,45.0,10.0,POINT (-102.020424 23.181568),11.285714285714286,0.036012466396359764,103.56384208865416,12.0,166.47672069962292
4079,0,29,0.1,10.0,5.4,22.0,0.0,16.67821503,165.5812531,17.24,0.5856000000000003,78.0,8.0,POINT (-91.88822 17.947329),15.8,-0.019847352123588142,89.51855402975316,15.8,77.32084024814289
4080,0,8,0.0,2.0,8.3,84.0,46.3192068429238,16.67821503,165.5812531,3.448,1.4131200000000002,16.0,17.0,POINT (-112.1864 29.593357),3.833333333333333,0.7092269557403215,82.93359150076483,2.8,354.6586939683996
4081,0,20,0.1,2.0,7.8,86.0,46.3192068429238,16.67821503,165.5812531,3.448,1.4131200000000002,14.0,17.0,POINT (-112.143906 29.408924),4.166666666666666,0.6880316411489449,86.7023824451906,2.4,352.0114689587199
4082,0,25,0.1,10.0,8.3,62.0,8.0,16.67821503,165.5812531,17.24,0.5856000000000003,38.0,10.0,POINT (-102.22268 23.08501),9.8,0.12665742523443058,82.24659756572811,9.8,143.77529527529964
4083,0,25,0.3,6.0,9.4,76.0,46.3192068429238,16.67821503,165.5812531,10.344,0.9993600000000001,24.0,10.0,POINT (-102.15599 23.133602),12.4,0.11383969622728303,88.66678248358969,12.2,151.70760321703818
4084,0,24,0.2,19.0,5.2,21.0,0.0,16.67821503,165.5812531,32.756,-0.3453599999999999,79.0,8.0,POINT (-91.80616 17.907963),9.809999999999999,-0.10171617821986836,76.74394967076611,8.620000000000001,80.93756758524333
4085,0,8,0.1,5.0,8.5,70.0,530.0,16.67821503,165.5812531,8.62,1.1028000000000002,30.0,10.0,POINT (-112.03807 28.900335),4.25,0.5250233869221621,102.17731182122661,7.0,352.10540964943476
4086,0,20,0.1,2.0,8.6,86.0,46.3192068429238,16.67821503,165.5812531,3.448,1.4131200000000002,14.0,17.0,POINT (-112.03252 28.891453),2.5,0.7940082141058278,101.10477000558853,7.6,351.8416792231613
4087,0,24,0.1,12.0,5.3,58.0,0.0,16.67821503,165.5812531,20.688,0.37872000000000017,42.0,8.0,POINT (-91.86976 17.770157),10.481818181818182,0.0658922508547852,56.55744802806524,7.0200000000000005,67.40948934511056
