date,longitude,latitude,upper_depth,lower_depth,country_name,region,continent,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,silt_plus_clay,organic_matter,bulk_density
1902-06-16,-95.83411,18.016003,0,23,Mexico,Central America,Northern America,0.1,25.0,4.4,58.0,0.0,16.9322319,175.6390991,10.0,42.0,43.1,-0.9659999999999997
1966-06-10,-99.975075,25.0992,0,12,Mexico,Central America,Northern America,0.2,22.0,5.3,48.0,0.0,16.9322319,175.6390991,7.0,52.0,37.928,-0.6556799999999998
2018-06-19,-95.72369,18.207657,0,15,Mexico,Central America,Northern America,0.1,13.0,5.9,26.0,0.0,16.9322319,175.6390991,10.0,74.0,22.412,0.2752800000000002
1932-07-05,-89.0632,18.031963,0,8,Mexico,Central America,Northern America,0.2,34.0,5.9,20.0,0.0,16.9322319,175.6390991,2.0,80.0,58.616,-1.8969599999999995
2009-08-22,-89.0632,18.031963,8,21,Mexico,Central America,Northern America,0.1,7.0,6.7,42.0,0.0,16.9322319,175.6390991,2.0,58.0,12.068,0.8959200000000002
2003-11-28,-95.52324,18.10554,0,16,Mexico,Central America,Northern America,0.0,14.0,4.4,56.0,0.0,16.9322319,175.6390991,10.0,44.0,24.136,0.17184000000000021
1958-01-04,-88.80181,18.610226,0,12,Mexico,Central America,Northern America,0.4,34.0,6.8,26.0,0.0,16.9322319,175.6390991,2.0,74.0,58.616,-1.8969599999999995
2011-04-28,-89.30595,18.940416,0,18,Mexico,Central America,Northern America,0.2,29.0,7.0,34.0,0.0,16.9322319,175.6390991,2.0,66.0,49.996,-1.37976
1997-08-22,-99.85401,25.729486,0,22,Mexico,Central America,Northern America,0.1,14.0,8.7,40.0,131.0,16.9322319,175.6390991,10.0,60.0,24.136,0.17184000000000021
2002-12-18,-99.47324,25.552134,0,12,Mexico,Central America,Northern America,0.6,10.0,8.7,48.0,308.0,16.9322319,175.6390991,17.0,52.0,17.24,0.5856000000000003
1990-11-27,-92.13995,17.098019,0,25,Mexico,Central America,Northern America,0.2,50.0,5.1,79.0,0.0,16.9322319,175.6390991,2.0,21.0,86.2,-3.5519999999999996
1976-05-06,-92.48644,17.56408,0,25,Mexico,Central America,Northern America,0.1,40.0,4.5,60.0,0.0,16.9322319,175.6390991,8.0,40.0,68.96,-2.517599999999999
2008-05-01,-92.51687,17.837786,0,10,Mexico,Central America,Northern America,0.2,35.0,5.1,42.0,0.0,16.9322319,175.6390991,8.0,58.0,60.339999999999996,-2.0003999999999995
1946-08-20,-92.70562,17.838163,0,22,Mexico,Central America,Northern America,0.0,9.0,6.0,78.0,0.0,16.9322319,175.6390991,8.0,22.0,15.516,0.6890400000000001
1953-02-21,-101.54914,24.17879,0,30,Mexico,Central America,Northern America,0.5,20.0,8.2,7.0,321.0,16.9322319,175.6390991,7.0,93.0,34.48,-0.4487999999999994
1953-01-13,-88.61534,18.811052,0,12,Mexico,Central America,Northern America,0.2,26.0,6.0,24.0,0.0,16.9322319,175.6390991,4.0,76.0,44.824,-1.0694399999999997
1902-12-27,-95.96673,18.120659,0,23,Mexico,Central America,Northern America,0.0,18.0,4.6,48.0,0.0,16.9322319,175.6390991,10.0,52.0,31.032,-0.2419199999999999
1940-07-08,-93.623,17.21325,0,16,Mexico,Central America,Northern America,0.1,23.0,5.2,34.0,0.0,16.67821503,165.5812531,8.0,66.0,39.652,-0.7591199999999998
1940-02-03,-93.81852,17.162115,0,10,Mexico,Central America,Northern America,0.1,29.0,6.1,26.0,0.0,16.67821503,165.5812531,2.0,74.0,49.996,-1.37976
1952-02-16,-93.772675,17.146189,0,20,Mexico,Central America,Northern America,0.0,12.0,5.1,65.0,0.0,16.67821503,165.5812531,2.0,35.0,20.688,0.37872000000000017
1995-11-19,-93.75961,17.135263,0,12,Mexico,Central America,Northern America,0.1,34.0,5.8,54.0,0.0,16.67821503,165.5812531,8.0,46.0,58.616,-1.8969599999999995
1946-07-09,-93.59674,17.129961,0,30,Mexico,Central America,Northern America,0.0,15.0,5.3,41.0,0.0,16.67821503,165.5812531,8.0,59.0,25.86,0.06840000000000024
1946-10-26,-95.978455,16.00422,0,14,Mexico,Central America,Northern America,0.3,17.0,5.2,77.0,0.0,16.67821503,165.5812531,9.0,23.0,29.308,-0.13847999999999971
1982-08-22,-93.61414,17.069843,0,16,Mexico,Central America,Northern America,0.1,46.0,5.6,44.0,0.0,16.67821503,165.5812531,8.0,56.0,79.304,-3.1382399999999997
1949-06-12,-95.5321,16.101835,0,17,Mexico,Central America,Northern America,0.0,8.0,6.5,64.0,0.0,16.67821503,165.5812531,2.0,36.0,13.792,0.7924800000000002
1997-02-13,-93.32748,17.273441,0,3,Mexico,Central America,Northern America,0.2,17.0,5.2,78.0,0.0,16.67821503,165.5812531,8.0,22.0,29.308,-0.13847999999999971
1994-11-28,-93.32748,17.273441,3,6,Mexico,Central America,Northern America,0.1,14.0,5.3,57.0,0.0,16.67821503,165.5812531,8.0,43.0,24.136,0.17184000000000021
2021-01-17,-93.32748,17.273441,6,22,Mexico,Central America,Northern America,0.1,11.0,5.1,59.0,0.0,16.67821503,165.5812531,8.0,41.0,18.964,0.48216000000000014
2024-12-01,-90.47476,17.93618,0,15,Mexico,Central America,Northern America,0.7,30.0,7.3,25.0,49.0,16.67821503,165.5812531,8.0,75.0,51.72,-1.4831999999999996
1988-09-13,-93.543365,17.640957,0,30,Mexico,Central America,Northern America,0.0,37.0,4.6,60.0,0.0,16.67821503,165.5812531,8.0,40.0,63.788,-2.2072799999999995
1920-09-24,-93.322586,17.672136,0,26,Mexico,Central America,Northern America,0.0,17.0,4.9,31.0,0.0,16.67821503,165.5812531,10.0,69.0,29.308,-0.13847999999999971
1909-12-28,-90.292984,17.902079,0,18,Mexico,Central America,Northern America,0.5,21.0,6.7,33.0,0.0,16.67821503,165.5812531,8.0,67.0,36.204,-0.5522399999999998
1927-11-12,-93.3559,17.500095,0,24,Mexico,Central America,Northern America,0.2,24.0,4.7,52.0,0.0,16.67821503,165.5812531,8.0,48.0,41.376,-0.8625599999999998
1953-10-09,-93.00161,17.322807,0,5,Mexico,Central America,Northern America,0.2,32.0,6.1,44.0,0.0,16.67821503,165.5812531,2.0,56.0,55.168,-1.6900799999999996
1901-05-14,-93.00161,17.322807,5,23,Mexico,Central America,Northern America,0.1,22.0,5.5,32.0,0.0,16.67821503,165.5812531,2.0,68.0,37.928,-0.6556799999999998
2014-01-21,-91.29638,17.933899,0,6,Mexico,Central America,Northern America,0.2,7.0,5.3,64.0,0.0,16.67821503,165.5812531,8.0,36.0,12.068,0.8959200000000002
1981-07-13,-91.29638,17.933899,6,16,Mexico,Central America,Northern America,0.0,3.0,5.1,82.0,0.0,16.67821503,165.5812531,8.0,18.0,5.172,1.3096800000000002
1942-10-08,-112.68725,29.930841,0,6,Mexico,Central America,Northern America,0.4,1.0,8.6,80.0,48.0,16.67821503,165.5812531,17.0,20.0,1.724,1.5165600000000001
1916-09-18,-112.68725,29.930841,6,25,Mexico,Central America,Northern America,0.4,2.0,8.3,78.0,45.0,16.67821503,165.5812531,17.0,22.0,3.448,1.4131200000000002
1958-11-28,-93.22112,17.891186,0,13,Mexico,Central America,Northern America,0.1,27.0,5.3,26.0,0.0,16.67821503,165.5812531,9.0,74.0,46.548,-1.1728799999999997
1920-06-11,-93.22112,17.891186,13,28,Mexico,Central America,Northern America,0.0,8.0,4.8,13.0,0.0,16.67821503,165.5812531,9.0,87.0,13.792,0.7924800000000002
1934-03-18,-91.10363,17.940336,0,24,Mexico,Central America,Northern America,0.4,18.0,6.4,61.0,0.0,16.67821503,165.5812531,9.0,39.0,31.032,-0.2419199999999999
1940-07-03,-92.7405,17.944292,0,13,Mexico,Central America,Northern America,0.0,23.0,5.5,48.0,0.0,16.67821503,165.5812531,10.0,52.0,39.652,-0.7591199999999998
2011-01-15,-92.7405,17.944292,13,30,Mexico,Central America,Northern America,0.0,7.0,5.3,63.0,0.0,16.67821503,165.5812531,10.0,37.0,12.068,0.8959200000000002
1905-04-21,-112.418915,29.707241,0,24,Mexico,Central America,Northern America,0.1,2.0,8.6,84.0,23.0,16.67821503,165.5812531,17.0,16.0,3.448,1.4131200000000002
1973-08-13,-112.313354,29.62419,0,23,Mexico,Central America,Northern America,0.1,2.0,8.4,80.0,15.0,16.67821503,165.5812531,17.0,20.0,3.448,1.4131200000000002
1938-04-21,-102.865715,23.024529,0,30,Mexico,Central America,Northern America,0.0,8.0,5.6,76.0,0.0,16.67821503,165.5812531,7.0,24.0,13.792,0.7924800000000002
1914-07-23,-112.36502,29.482256,0,21,Mexico,Central America,Northern America,0.1,1.0,8.6,88.0,10.0,16.67821503,165.5812531,17.0,12.0,1.724,1.5165600000000001
1910-01-16,-102.2087,23.802002,0,13,Mexico,Central America,Northern America,0.1,14.0,8.3,78.0,180.0,16.67821503,165.5812531,7.0,22.0,24.136,0.17184000000000021
1958-11-27,-102.11814,23.618681,0,16,Mexico,Central America,Northern America,0.1,18.0,8.4,60.0,78.0,16.67821503,165.5812531,7.0,40.0,31.032,-0.2419199999999999
1924-05-20,-102.10519,23.895668,0,20,Mexico,Central America,Northern America,0.2,14.0,8.3,82.0,215.0,16.67821503,165.5812531,7.0,18.0,24.136,0.17184000000000021
1982-10-04,-91.5047,17.826584,0,15,Mexico,Central America,Northern America,0.2,5.0,5.8,74.0,0.0,16.67821503,165.5812531,9.0,26.0,8.62,1.1028000000000002
1906-10-06,-112.17001,29.771677,0,20,Mexico,Central America,Northern America,0.1,5.0,8.7,86.0,59.0,16.67821503,165.5812531,17.0,14.0,8.62,1.1028000000000002
1960-08-02,-112.121124,29.838058,0,10,Mexico,Central America,Northern America,0.1,7.0,8.5,68.0,75.0,16.67821503,165.5812531,17.0,32.0,12.068,0.8959200000000002
1950-02-16,-112.121124,29.838058,10,24,Mexico,Central America,Northern America,0.1,4.0,8.6,72.0,85.0,16.67821503,165.5812531,17.0,28.0,6.896,1.2062400000000002
1992-09-07,-102.361626,23.330528,0,10,Mexico,Central America,Northern America,0.1,13.0,8.3,85.0,12.0,16.67821503,165.5812531,10.0,15.0,22.412,0.2752800000000002
1990-03-09,-102.020424,23.181568,0,23,Mexico,Central America,Northern America,0.1,13.0,8.3,55.0,27.0,16.67821503,165.5812531,10.0,45.0,22.412,0.2752800000000002
1964-07-02,-91.88822,17.947329,0,29,Mexico,Central America,Northern America,0.1,10.0,5.4,22.0,0.0,16.67821503,165.5812531,8.0,78.0,17.24,0.5856000000000003
1989-05-09,-102.22268,23.08501,0,25,Mexico,Central America,Northern America,0.1,10.0,8.3,62.0,8.0,16.67821503,165.5812531,10.0,38.0,17.24,0.5856000000000003
1900-03-28,-91.80616,17.907963,0,24,Mexico,Central America,Northern America,0.2,19.0,5.2,21.0,0.0,16.67821503,165.5812531,8.0,79.0,32.756,-0.3453599999999999
1929-10-17,-91.86976,17.770157,0,24,Mexico,Central America,Northern America,0.1,12.0,5.3,58.0,0.0,16.67821503,165.5812531,8.0,42.0,20.688,0.37872000000000017
1994-02-08,-102.88344,23.94476,0,9,Mexico,Central America,Northern America,0.1,2.0,8.7,90.0,246.0,16.67821503,165.5812531,10.0,10.0,3.448,1.4131200000000002
1907-07-01,-102.88344,23.94476,9,20,Mexico,Central America,Northern America,0.2,2.0,8.7,76.0,281.0,16.67821503,165.5812531,10.0,24.0,3.448,1.4131200000000002
1984-07-16,-91.33634,17.530327,0,14,Mexico,Central America,Northern America,0.4,35.0,7.5,24.0,233.0,16.67821503,165.5812531,8.0,76.0,60.339999999999996,-2.0003999999999995
1999-01-01,-91.54284,17.618889,0,14,Mexico,Central America,Northern America,0.2,5.0,4.1,76.0,0.0,16.67821503,165.5812531,17.0,24.0,8.62,1.1028000000000002
2014-10-24,-91.54541,17.497252,0,21,Mexico,Central America,Northern America,0.2,14.0,5.3,69.0,0.0,16.67821503,165.5812531,9.0,31.0,24.136,0.17184000000000021
2023-12-06,-92.36978,17.015564,0,20,Mexico,Central America,Northern America,0.0,5.0,5.3,62.0,0.0,16.67821503,165.5812531,8.0,38.0,8.62,1.1028000000000002
1909-05-04,-91.39224,17.44905,0,25,Mexico,Central America,Northern America,0.2,21.0,6.4,51.0,0.0,16.67821503,165.5812531,8.0,49.0,36.204,-0.5522399999999998
1986-10-04,-95.87078,16.161106,0,8,Mexico,Central America,Northern America,0.1,13.0,5.7,40.0,0.0,16.67821503,165.5812531,2.0,60.0,22.412,0.2752800000000002
1981-11-09,-95.87078,16.161106,8,30,Mexico,Central America,Northern America,0.0,3.0,5.9,38.0,0.0,16.67821503,165.5812531,2.0,62.0,5.172,1.3096800000000002
1959-06-06,-95.86502,16.12998,0,15,Mexico,Central America,Northern America,0.2,23.0,6.3,44.0,0.0,16.67821503,165.5812531,2.0,56.0,39.652,-0.7591199999999998
1998-12-06,-93.955475,17.808916,0,25,Mexico,Central America,Northern America,0.2,20.0,4.5,20.0,0.0,16.67821503,165.5812531,9.0,80.0,34.48,-0.4487999999999994
1922-04-12,-93.554955,17.903982,0,15,Mexico,Central America,Northern America,0.0,21.0,5.3,60.0,0.0,16.67821503,165.5812531,8.0,40.0,36.204,-0.5522399999999998
1942-02-07,-93.73086,17.933554,0,13,Mexico,Central America,Northern America,0.1,25.0,5.9,8.0,0.0,16.67821503,165.5812531,10.0,92.0,43.1,-0.9659999999999997
1954-10-18,-93.73086,17.933554,13,30,Mexico,Central America,Northern America,0.1,16.0,6.3,27.0,0.0,16.67821503,165.5812531,10.0,73.0,27.584,-0.03503999999999974
2012-08-17,-93.96822,17.63717,0,12,Mexico,Central America,Northern America,0.0,22.0,4.7,33.0,0.0,16.67821503,165.5812531,8.0,67.0,37.928,-0.6556799999999998
2022-06-27,-93.96822,17.63717,12,25,Mexico,Central America,Northern America,0.0,21.0,5.0,26.0,0.0,16.67821503,165.5812531,8.0,74.0,36.204,-0.5522399999999998
1913-09-03,-93.819595,17.722225,0,20,Mexico,Central America,Northern America,0.1,38.0,4.8,52.0,0.0,16.67821503,165.5812531,2.0,48.0,65.512,-2.31072
1906-03-23,-91.97645,17.085676,0,18,Mexico,Central America,Northern America,0.7,38.0,6.3,31.0,0.0,15.84479809,185.4012299,2.0,69.0,65.512,-2.31072
1987-05-18,-91.83132,17.52954,0,11,Mexico,Central America,Northern America,0.1,15.0,5.2,80.0,0.0,15.84479809,185.4012299,8.0,20.0,25.86,0.06840000000000024
1956-02-21,-91.83132,17.52954,11,24,Mexico,Central America,Northern America,0.0,8.0,5.1,82.0,0.0,15.84479809,185.4012299,8.0,18.0,13.792,0.7924800000000002
1968-04-03,-91.58099,17.656202,0,14,Mexico,Central America,Northern America,0.0,4.0,6.2,84.0,0.0,15.84479809,185.4012299,8.0,16.0,6.896,1.2062400000000002
1967-10-09,-91.58099,17.656202,14,29,Mexico,Central America,Northern America,0.0,2.0,5.5,84.0,0.0,15.84479809,185.4012299,8.0,16.0,3.448,1.4131200000000002
1913-02-17,-91.00092,17.318773,0,26,Mexico,Central America,Northern America,0.1,16.0,6.4,28.0,0.0,15.84479809,185.4012299,8.0,72.0,27.584,-0.03503999999999974
1963-08-27,-95.76847,17.862978,0,5,Mexico,Central America,Northern America,0.1,36.0,5.9,30.0,0.0,15.84479809,185.4012299,10.0,70.0,62.064,-2.10384
1942-04-07,-95.76847,17.862978,5,21,Mexico,Central America,Northern America,0.0,15.0,5.5,30.0,0.0,15.84479809,185.4012299,10.0,70.0,25.86,0.06840000000000024
1957-05-08,-95.15007,17.514503,0,5,Mexico,Central America,Northern America,0.0,17.0,5.4,71.0,0.0,15.84479809,185.4012299,5.0,29.0,29.308,-0.13847999999999971
1961-01-02,-95.15007,17.514503,5,30,Mexico,Central America,Northern America,0.0,9.0,5.5,77.0,0.0,15.84479809,185.4012299,5.0,23.0,15.516,0.6890400000000001
1945-12-19,-95.02747,17.339512,0,14,Mexico,Central America,Northern America,0.0,18.0,5.7,60.0,0.0,15.84479809,185.4012299,5.0,40.0,31.032,-0.2419199999999999
2007-02-23,-95.02747,17.339512,14,27,Mexico,Central America,Northern America,0.0,9.0,5.5,70.0,0.0,15.84479809,185.4012299,5.0,30.0,15.516,0.6890400000000001
1943-11-21,-94.96917,17.526205,0,6,Mexico,Central America,Northern America,0.1,36.0,6.2,33.0,0.0,15.84479809,185.4012299,10.0,67.0,62.064,-2.10384
2012-11-25,-94.96917,17.526205,6,17,Mexico,Central America,Northern America,0.0,15.0,6.3,29.0,0.0,15.84479809,185.4012299,10.0,71.0,25.86,0.06840000000000024
1910-05-01,-114.22941,29.286074,0,10,Mexico,Central America,Northern America,0.1,8.0,8.2,74.0,67.0,15.84479809,185.4012299,7.0,26.0,13.792,0.7924800000000002
1901-12-24,-114.22941,29.286074,10,20,Mexico,Central America,Northern America,0.1,5.0,8.4,74.0,98.0,15.84479809,185.4012299,7.0,26.0,8.62,1.1028000000000002
1921-09-18,-98.518585,23.81155,0,28,Mexico,Central America,Northern America,0.3,37.0,7.9,22.0,96.0,15.84479809,185.4012299,10.0,78.0,63.788,-2.2072799999999995
1931-03-21,-94.73137,17.6282,0,16,Mexico,Central America,Northern America,0.0,6.0,5.5,59.0,0.0,15.84479809,185.4012299,2.0,41.0,10.344,0.9993600000000001
1982-12-01,-114.14178,29.257755,0,17,Mexico,Central America,Northern America,0.1,2.0,8.4,82.0,35.0,15.84479809,185.4012299,7.0,18.0,3.448,1.4131200000000002
2011-05-22,-94.29597,17.88159,0,7,Mexico,Central America,Northern America,0.1,23.0,5.4,69.0,0.0,15.84479809,185.4012299,9.0,31.0,39.652,-0.7591199999999998
1954-02-05,-94.29597,17.88159,7,22,Mexico,Central America,Northern America,0.0,9.0,5.1,50.0,0.0,15.84479809,185.4012299,9.0,50.0,15.516,0.6890400000000001
1968-04-20,-98.33355,23.936796,0,7,Mexico,Central America,Northern America,0.2,10.0,8.4,20.0,144.0,15.84479809,185.4012299,17.0,80.0,17.24,0.5856000000000003
1930-10-28,-98.33355,23.936796,7,28,Mexico,Central America,Northern America,0.2,6.0,8.5,14.0,156.0,15.84479809,185.4012299,17.0,86.0,10.344,0.9993600000000001
2023-11-20,-94.34627,17.6711,0,12,Mexico,Central America,Northern America,0.1,23.0,6.1,43.0,0.0,15.84479809,185.4012299,8.0,57.0,39.652,-0.7591199999999998
1904-11-17,-95.24807,17.771189,0,14,Mexico,Central America,Northern America,0.0,8.0,5.7,85.0,0.0,15.84479809,185.4012299,5.0,15.0,13.792,0.7924800000000002
1988-09-28,-114.542915,29.55939,0,15,Mexico,Central America,Northern America,0.2,2.0,9.0,32.0,93.0,15.84479809,185.4012299,7.0,68.0,3.448,1.4131200000000002
2010-12-17,-94.13166,17.155622,0,3,Mexico,Central America,Northern America,0.1,32.0,6.8,18.0,0.0,15.84479809,185.4012299,2.0,82.0,55.168,-1.6900799999999996
1901-10-17,-94.092964,17.619802,0,20,Mexico,Central America,Northern America,0.1,21.0,5.4,61.0,0.0,15.84479809,185.4012299,8.0,39.0,36.204,-0.5522399999999998
1934-11-08,-114.87391,29.884222,0,12,Mexico,Central America,Northern America,0.1,2.0,8.4,80.0,210.0,15.84479809,185.4012299,7.0,20.0,3.448,1.4131200000000002
1915-01-12,-115.5468,29.884441,0,20,Mexico,Central America,Northern America,0.2,20.0,8.6,34.0,45.0,15.84479809,185.4012299,17.0,66.0,34.48,-0.4487999999999994
2023-10-03,-114.56914,29.99734,0,10,Mexico,Central America,Northern America,0.2,3.0,8.1,70.0,100.0,15.84479809,185.4012299,16.0,30.0,5.172,1.3096800000000002
1951-05-07,-98.050316,23.649122,0,18,Mexico,Central America,Northern America,0.2,17.0,8.4,26.0,228.0,15.84479809,185.4012299,17.0,74.0,29.308,-0.13847999999999971
2014-03-28,-100.24427,28.187325,0,26,Mexico,Central America,Northern America,0.1,9.0,8.1,70.0,190.0,15.84479809,185.4012299,10.0,30.0,15.516,0.6890400000000001
1953-05-28,-100.138435,28.08483,0,18,Mexico,Central America,Northern America,0.1,7.0,8.4,66.0,152.0,15.84479809,185.4012299,10.0,34.0,12.068,0.8959200000000002
1939-06-14,-94.171745,17.381355,0,18,Mexico,Central America,Northern America,0.0,8.0,5.7,48.0,0.0,15.84479809,185.4012299,2.0,52.0,13.792,0.7924800000000002
1912-07-08,-98.75149,23.002087,0,19,Mexico,Central America,Northern America,0.2,37.0,8.4,20.0,228.0,15.84479809,185.4012299,5.0,80.0,63.788,-2.2072799999999995
1940-08-06,-99.02371,23.171133,0,16,Mexico,Central America,Northern America,0.1,33.0,6.3,18.0,0.0,15.84479809,185.4012299,9.0,82.0,56.891999999999996,-1.7935199999999996
1944-02-10,-114.637886,30.074245,0,17,Mexico,Central America,Northern America,0.1,0.0,8.6,72.0,233.0,16.06739998,144.7816925,9.0,28.0,0.0,1.62
1977-03-21,-107.42632,26.948788,0,12,Mexico,Central America,Northern America,0.0,17.0,5.9,76.0,0.0,16.06739998,144.7816925,9.0,24.0,29.308,-0.13847999999999971
1925-06-18,-107.38521,26.882406,0,14,Mexico,Central America,Northern America,0.0,2.0,6.4,64.0,0.0,16.06739998,144.7816925,9.0,36.0,3.448,1.4131200000000002
1931-11-28,-107.38521,26.882406,14,30,Mexico,Central America,Northern America,0.0,1.0,6.4,62.0,0.0,16.06739998,144.7816925,9.0,38.0,1.724,1.5165600000000001
1911-08-03,-107.08659,26.847967,0,23,Mexico,Central America,Northern America,0.1,15.0,5.1,38.0,0.0,16.06739998,144.7816925,9.0,62.0,25.86,0.06840000000000024
2001-06-03,-106.80632,26.864916,0,23,Mexico,Central America,Northern America,0.1,12.0,5.5,58.0,0.0,16.06739998,144.7816925,9.0,42.0,20.688,0.37872000000000017
2021-12-08,-115.57854,30.988546,0,20,Mexico,Central America,Northern America,0.0,1.0,6.5,86.0,0.0,16.06739998,144.7816925,7.0,14.0,1.724,1.5165600000000001
1907-07-27,-106.364914,26.93436,0,18,Mexico,Central America,Northern America,0.0,6.0,6.7,68.0,0.0,16.06739998,144.7816925,9.0,32.0,10.344,0.9993600000000001
1979-06-01,-115.56513,30.97585,0,9,Mexico,Central America,Northern America,0.0,13.0,6.9,90.0,0.0,16.06739998,144.7816925,7.0,10.0,22.412,0.2752800000000002
2016-11-26,-106.285194,26.590204,0,9,Mexico,Central America,Northern America,0.1,17.0,5.9,28.0,0.0,16.06739998,144.7816925,9.0,72.0,29.308,-0.13847999999999971
2017-01-21,-106.15158,26.728256,0,8,Mexico,Central America,Northern America,0.0,12.0,6.5,64.0,0.0,16.06739998,144.7816925,9.0,36.0,20.688,0.37872000000000017
2021-06-27,-106.06713,26.959911,0,11,Mexico,Central America,Northern America,0.1,10.0,5.8,54.0,0.0,16.06739998,144.7816925,9.0,46.0,17.24,0.5856000000000003
1991-12-05,-115.67243,30.37279,0,20,Mexico,Central America,Northern America,0.6,9.0,6.5,78.0,0.0,16.06739998,144.7816925,7.0,22.0,15.516,0.6890400000000001
1927-10-22,-116.09964,30.871897,0,16,Mexico,Central America,Northern America,0.0,3.0,6.7,90.0,0.0,16.06739998,144.7816925,7.0,10.0,5.172,1.3096800000000002
2017-12-17,-115.487045,29.634193,0,18,Mexico,Central America,Northern America,0.0,2.0,7.5,56.0,110.0,16.06739998,144.7816925,17.0,44.0,3.448,1.4131200000000002
1929-07-25,-107.00911,26.05105,0,14,Mexico,Central America,Northern America,0.1,27.0,5.6,37.0,0.0,16.06739998,144.7816925,8.0,63.0,46.548,-1.1728799999999997
1917-06-21,-106.845215,26.28549,0,20,Mexico,Central America,Northern America,0.1,23.0,5.2,58.0,0.0,16.06739998,144.7816925,8.0,42.0,39.652,-0.7591199999999998
