date,profile_id,longitude,latitude,upper_depth,lower_depth,country_name,bdfi33,bdfiod,bdwsod,cecph7,cfgr,cfvo,clay,ecec,elco20,elcosp,nitkjd,orgc,phaq,phca,phetb1,phkc,phnf,phprtn,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0200,wg1500
2003-8-14,1531707,-105.0199241086154,21.462680721872573,10,25,Mexico,,,,,,,47.0,,,0.2,,30.0,5.7,,,,,,32.0,21.0,0.0,,,,,,
2003-8-15,1219075,-104.78417458288922,21.571906766088006,0,5,Mexico,,,,,,,54.0,,,0.2,,12.0,4.6,,,,,,30.0,16.0,0.0,,,,,,
2003-8-15,1219075,-104.78417458288922,21.571906766088006,5,29,Mexico,,,,,,,60.0,,,0.0,,10.0,4.9,,,,,,24.0,16.0,0.0,,,,,,
2003-8-15,1462262,-99.5630829599564,20.68678190050427,0,27,Mexico,,,,,,,60.0,,,0.2,,29.0,7.8,,,,,,30.0,10.0,530.0,,,,,,
2003-8-16,1323265,-105.0924517604836,21.103336766535683,0,23,Mexico,,,,,,,18.0,,,0.1,,8.0,5.3,,,,,,66.0,16.0,0.0,,,,,,
2003-8-18,1219020,-105.38215247147328,20.37533341180534,0,9,Mexico,,,,,,,11.0,,,0.0,,21.0,5.5,,,,,,82.0,7.0,0.0,,,,,,
2003-8-18,1219020,-105.38215247147328,20.37533341180534,9,27,Mexico,,,,,,,7.0,,,0.1,,4.0,5.4,,,,,,88.0,5.0,0.0,,,,,,
2003-8-18,1288725,-99.06444070078244,20.51165581130476,0,7,Mexico,,,,,,,46.0,,,0.2,,19.0,7.6,,,,,,24.0,30.0,,,,,,,
2003-8-18,1288725,-99.06444070078244,20.51165581130476,7,30,Mexico,,,,,,,33.0,,,0.1,,6.0,7.6,,,,,,32.0,35.0,,,,,,,
2003-8-19,1288632,-105.15196412224493,20.364367596729494,0,15,Mexico,,,,,,,10.0,,,0.0,,16.0,5.5,,,,,,76.0,14.0,0.0,,,,,,
2003-8-19,1392859,-99.1465251131736,20.752611393834403,0,12,Mexico,,,,,,,,,,0.4,,68.0,7.4,,,,,,,,228.0,,,,,,
2003-8-20,1184078,-97.35057003536633,18.08065693151413,0,20,Mexico,,,,,,,36.0,,,0.2,,61.0,8.3,,,,,,40.0,24.0,,,,,,,
2003-8-20,1184227,-105.38623154336197,20.31000606468855,0,26,Mexico,,,,,,,6.0,,,0.1,,9.0,6.1,,,,,,90.0,4.0,0.0,,,,,,
2003-8-20,1601460,-99.15158428368463,20.94853734278049,0,30,Mexico,,,,,,,14.0,,,0.1,,2.0,8.1,,,,,,80.0,6.0,55.0,,,,,,
2003-8-21,1184353,-99.21197044459396,20.875437364246686,0,5,Mexico,,,,,,,24.0,,,0.0,,22.0,6.7,,,,,,54.0,22.0,0.0,,,,,,
2003-8-21,1218879,-97.29584266689572,18.516199212139288,0,6,Mexico,,,,,,,22.0,,,0.1,,22.0,8.1,,,,,,50.0,28.0,,,,,,,
2003-8-21,1427575,-105.12577579584777,20.54067750634028,7,27,Mexico,,,,,,,10.0,,,0.0,,3.0,5.8,,,,,,84.0,6.0,0.0,,,,,,
2003-8-21,1601198,-97.33250752790121,18.374812573225874,0,18,Mexico,,,,,,,20.0,,,0.3,,16.0,9.0,,,,,,57.0,23.0,,,,,,,
2003-8-22,1149321,-105.31131841803564,20.46551514866583,0,14,Mexico,,,,,,,5.0,,,0.0,,10.0,5.7,,,,,,85.0,10.0,0.0,,,,,,
2003-8-22,1288497,-97.57334877690764,18.47564781332799,0,22,Mexico,,,,,,,72.0,,,0.3,,62.0,8.4,,,,,,10.0,18.0,,,,,,,
2003-8-22,1531506,-97.9514154266624,18.224543108418835,0,27,Mexico,,,,,,,13.0,,,0.2,,8.0,6.4,,,,,,65.0,22.0,0.0,,,,,,
2003-8-22,1531777,-98.83502197446965,20.360972471825715,0,17,Mexico,,,,,,,,,,0.8,,64.0,7.1,,,,,,,,,,,,,,
2003-8-23,1184228,-105.04132012910931,20.84146506383457,0,8,Mexico,,,,,,,3.0,,,0.1,,6.0,5.9,,,,,,90.0,7.0,0.0,,,,,,
2003-8-23,1636016,-97.87835842211429,18.220370003544236,0,9,Mexico,,,,,,,14.0,,,0.2,,6.0,6.5,,,,,,68.0,18.0,0.0,,,,,,
2003-8-24,1427445,-97.15341320390836,18.494620421209195,0,7,Mexico,,,,,,,12.0,,,0.8,,37.0,5.2,,,,,,68.0,20.0,0.0,,,,,,
2003-8-25,1323078,-97.954178226247,18.874801737897485,0,24,Mexico,,,,,,,20.0,,,0.1,,16.0,8.6,,,,,,56.0,24.0,,,,,,,
2003-8-25,1323266,-104.94313007485037,21.282332346919976,0,16,Mexico,,,,,,,66.0,,,0.0,,3.0,5.4,,,,,,12.0,22.0,0.0,,,,,,
2003-8-25,1323266,-104.94313007485037,21.282332346919976,16,28,Mexico,,,,,,,68.0,,,0.0,,3.0,5.3,,,,,,14.0,18.0,0.0,,,,,,
2003-8-25,1427446,-97.56279167687856,18.853135957791768,0,26,Mexico,,,,,,,10.0,,,0.5,,7.0,8.3,,,,,,61.0,29.0,,,,,,,
2003-8-26,1149389,-104.86419715700094,21.073628567748116,0,13,Mexico,,,,,,,2.0,,,0.8,,31.0,6.6,,,,,,82.0,16.0,0.0,,,,,,
2003-8-26,1149389,-104.86419715700094,21.073628567748116,13,26,Mexico,,,,,,,10.0,,,0.2,,9.0,7.0,,,,,,78.0,12.0,0.0,,,,,,
2003-8-26,1496692,-97.90529315472234,18.704248648559485,0,10,Mexico,,,,,,,34.0,,,0.4,,33.0,7.6,,,,,,40.0,26.0,,,,,,,
2003-8-26,1670643,-97.8930726498811,18.785079465982882,0,15,Mexico,,,,,,,20.0,,,0.1,,15.0,8.4,,,,,,62.0,18.0,,,,,,,
2003-8-27,1496898,-104.6829071309939,21.035999516700223,0,13,Mexico,,,,,,,50.0,,,0.4,,27.0,6.6,,,,,,22.0,28.0,0.0,,,,,,
2003-8-27,1496898,-104.6829071309939,21.035999516700223,13,27,Mexico,,,,,,,59.0,,,0.1,,17.0,6.4,,,,,,16.0,25.0,0.0,,,,,,
2003-8-28,1531708,-104.23513866759184,21.085938482513082,0,23,Mexico,,,,,,,32.0,,,0.3,,27.0,5.4,,,,,,44.0,24.0,0.0,,,,,,
2003-8-4,1149864,-107.92710866342657,29.13555819971489,0,8,Mexico,,,,,,,36.0,,,0.4,,37.0,5.7,,,,,,50.0,14.0,0.0,,,,,,
2003-8-4,1254303,-111.01303358384764,30.609113777471098,0,18,Mexico,,,,,,,10.0,,,0.2,,7.0,8.1,,,,,,72.0,18.0,35.0,,,,,,
2003-8-4,1636600,-111.06358810438668,30.53772805957876,0,20,Mexico,,,,,,,13.0,,,0.1,,5.0,7.7,,,,,,73.0,14.0,13.0,,,,,,
2003-8-5,1288664,-104.10059676335736,21.63728022996016,0,14,Mexico,,,,,,,22.0,,,0.1,,11.0,4.8,,,,,,60.0,18.0,0.0,,,,,,
2003-8-5,1288664,-104.10059676335736,21.63728022996016,14,28,Mexico,,,,,,,44.0,,,0.0,,5.0,5.3,,,,,,48.0,8.0,0.0,,,,,,
2003-8-5,1358487,-110.60102814848237,30.570922444550547,0,28,Mexico,,,,,,,10.0,,,0.1,,6.0,8.0,,,,,,76.0,14.0,187.0,,,,,,
2003-8-5,1358565,-107.85519556563631,29.09985962757224,0,20,Mexico,,,,,,,18.0,,,0.0,,10.0,5.7,,,,,,72.0,10.0,0.0,,,,,,
2003-8-5,1428090,-107.86887550404211,29.117273113633413,0,25,Mexico,,,,,,,11.0,,,0.1,,9.0,5.4,,,,,,72.0,17.0,0.0,,,,,,
2003-8-5,1671191,-111.22582507071276,30.80160335508944,0,22,Mexico,,,,,,,14.0,,,0.1,,2.0,8.6,,,,,,71.0,15.0,14.0,,,,,,
2003-8-6,1496896,-104.26910143046777,21.623966560335646,0,15,Mexico,,,,,,,20.0,,,0.2,,11.0,4.3,,,,,,62.0,18.0,0.0,,,,,,
2003-8-6,1532081,-111.51500216148713,30.903263984585095,0,18,Mexico,,,,,,,0.0,,,0.1,,1.0,7.8,,,,,,88.0,12.0,82.0,,,,,,
2003-8-6,1532169,-107.7007909440683,29.248522943069514,0,22,Mexico,,,,,,,15.0,,,0.1,,10.0,5.7,,,,,,59.0,26.0,0.0,,,,,,
2003-8-7,1254304,-111.93306467828333,30.954649175565333,0,20,Mexico,,,,,,,3.0,,,0.1,,9.0,8.7,,,,,,88.0,9.0,11.0,,,,,,
2003-8-7,1288665,-104.41257443988017,21.696759043694286,8,19,Mexico,,,,,,,32.0,,,0.0,,8.0,5.0,,,,,,40.0,28.0,0.0,,,,,,
2003-8-7,1288665,-104.41257443988017,21.696759043694286,19,29,Mexico,,,,,,,40.0,,,0.0,,5.0,4.8,,,,,,28.0,32.0,0.0,,,,,,
2003-8-7,1428091,-107.76231129605392,29.35681226395448,0,21,Mexico,,,,,,,8.0,,,0.1,,4.0,5.6,,,,,,74.0,18.0,0.0,,,,,,
2003-8-7,1532082,-111.81322357481146,30.909526896795164,0,12,Mexico,,,,,,,10.0,,,0.2,,11.0,8.0,,,,,,72.0,18.0,13.0,,,,,,
2003-8-8,1393186,-111.81110810124586,30.575224059486175,0,22,Mexico,,,,,,,19.0,,,1.0,,3.0,8.2,,,,,,68.0,13.0,67.0,,,,,,
2003-8-8,1601847,-107.9055108118819,29.314929526604413,0,18,Mexico,,,,,,,40.0,,,0.2,,18.0,6.8,,,,,,30.0,30.0,0.0,,,,,,
2003-8-9,1462193,-104.47820102345914,21.270329446772656,0,22,Mexico,,,,,,,16.0,,,0.1,,19.0,5.2,,,,,,64.0,20.0,0.0,,,,,,
2003-9-17,1218915,-96.15854131503745,16.889466361980897,0,12,Mexico,,,,,,,20.0,,,0.1,,10.0,5.7,,,,,,54.0,26.0,0.0,,,,,,
2003-9-18,1461961,-101.85195590786977,19.240763686677383,0,20,Mexico,,,,,,,54.0,,,0.1,,15.0,6.1,,,,,,26.0,20.0,0.0,,,,,,
2003-9-19,1670603,-101.97564559447413,19.3421719644782,0,22,Mexico,,,,,,,40.0,,,0.0,,6.0,5.8,,,,,,30.0,30.0,0.0,,,,,,
2003-9-20,1392598,-101.8309605269828,19.102818476527645,0,4,Mexico,,,,,,,30.0,,,0.2,,25.0,4.9,,,,,,48.0,22.0,0.0,,,,,,
2003-9-20,1392598,-101.8309605269828,19.102818476527645,4,30,Mexico,,,,,,,39.0,,,0.0,,7.0,5.7,,,,,,34.0,27.0,0.0,,,,,,
2003-9-21,1461962,-101.79701291584242,19.645456235729664,0,20,Mexico,,,,,,,,,,0.7,,84.0,5.4,,,,,,,,0.0,,,,,,
2003-9-22,1149142,-101.79977104737476,19.481881809920377,0,20,Mexico,,,,,,,12.0,,,0.3,,40.0,5.4,,,,,,68.0,20.0,0.0,,,,,,
2003-9-22,1357875,-101.61918996385417,19.322859881017898,0,20,Mexico,,,,,,,20.0,,,0.1,,35.0,5.5,,,,,,56.0,24.0,0.0,,,,,,
2003-9-22,1670671,-96.45372550488565,16.193206249848735,0,25,Mexico,,,,,,,7.0,,,0.1,,38.0,4.5,,,,,,73.0,20.0,0.0,,,,,,
2003-9-23,1218840,-101.40109934899898,19.30782797037605,0,10,Mexico,,,,,,,22.0,,,0.1,,35.0,5.5,,,,,,50.0,28.0,0.0,,,,,,
2003-9-23,1392599,-101.6166701025873,19.462660211275658,0,5,Mexico,,,,,,,,,,0.9,,127.0,5.6,,,,,,,,0.0,,,,,,
2003-9-24,1184115,-96.81047901050658,16.07806489336263,0,12,Mexico,,,,,,,8.0,,,0.1,,8.0,3.8,,,,,,73.0,19.0,0.0,,,,,,
2003-9-24,1323124,-90.30345744740914,19.985883637208083,0,20,Mexico,,,,,,,83.0,,,0.3,,29.0,7.2,,,,,,8.0,9.0,,,,,,,
2003-9-24,1427389,-101.1770487920689,19.34821472896842,0,30,Mexico,,,,,,,21.0,,,0.2,,8.0,3.7,,,,,,58.0,21.0,0.0,,,,,,
2003-9-25,1218928,-90.37225470015774,19.95278333665972,0,22,Mexico,,,,,,,32.0,,,1.9,,57.0,7.6,,,,,,62.0,6.0,448.0,,,,,,
2003-9-25,1496657,-101.30213900328685,19.769633951189903,0,20,Mexico,,,,,,,42.0,,,0.5,,46.0,4.7,,,,,,34.0,24.0,0.0,,,,,,
2003-9-25,1531467,-101.34145340539784,19.645167821719873,0,15,Mexico,,,,,,,38.0,,,0.2,,10.0,6.0,,,,,,39.0,23.0,0.0,,,,,,
2003-9-25,1531467,-101.34145340539784,19.645167821719873,15,30,Mexico,,,,,,,40.0,,,0.1,,5.0,6.5,,,,,,25.0,35.0,0.0,,,,,,
2003-9-25,1636056,-96.32270163655271,16.411907553531577,0,12,Mexico,,,,,,,12.0,,,0.0,,10.0,5.5,,,,,,67.0,21.0,0.0,,,,,,
2003-9-25,1670604,-101.03362358733044,19.792562605766257,0,30,Mexico,,,,,,,56.0,,,0.3,,16.0,7.1,,,,,,30.0,14.0,,,,,,,
2003-9-26,1184129,-90.47546714404623,19.885149857608972,0,11,Mexico,,,,,,,,,,1.8,,95.0,7.9,,,,,,,,,,,,,,
2003-9-27,1496658,-101.14196001815847,19.553681792525015,0,30,Mexico,,,,,,,34.0,,,0.2,,48.0,4.9,,,,,,44.0,22.0,0.0,,,,,,
2003-9-28,1496659,-101.01087394238495,19.65395110970307,0,15,Mexico,,,,,,,32.0,,,0.3,,56.0,5.6,,,,,,48.0,20.0,0.0,,,,,,
2003-9-29,1218929,-90.06331382541087,19.975121615986613,0,26,Mexico,,,,,,,68.0,,,0.1,,25.0,8.1,,,,,,18.0,14.0,,,,,,,
2003-9-30,1184130,-90.2638727425551,19.873822279864093,0,19,Mexico,,,,,,,67.0,,,0.2,,28.0,7.6,,,,,,12.0,21.0,,,,,,,
2003-9-30,1184130,-90.2638727425551,19.873822279864093,19,30,Mexico,,,,,,,64.0,,,0.1,,14.0,7.9,,,,,,24.0,12.0,,,,,,,
2003-9-30,1253753,-96.04963372363856,16.538875520916385,0,15,Mexico,,,,,,,30.0,,,0.1,,13.0,5.3,,,,,,46.0,24.0,0.0,,,,,,
2004-10-10,1149270,-92.95271054229617,16.50012108162983,0,25,Mexico,,,,,,,52.0,,,0.3,,4.0,7.8,,,,,,18.0,30.0,,,,,,,
2004-10-10,1358437,-98.60228819089087,24.030513310334133,0,13,Mexico,,,,,,,50.0,,,0.3,,59.0,7.7,,,,,,30.0,20.0,,,,,,,
2004-10-10,1393125,-98.73588934598341,24.24890886036181,0,17,Mexico,,,,,,,32.0,,,0.2,,20.0,8.2,,,,,,51.0,17.0,345.0,,,,,,
2004-10-10,1531602,-93.0004939509547,16.219292500814596,0,26,Mexico,,,,,,,16.0,,,0.0,,1.0,5.0,,,,,,56.0,28.0,0.0,,,,,,
2004-10-11,1149709,-98.75015529452862,25.542394895436995,0,7,Mexico,,,,,,,16.0,,,1.2,,6.0,8.2,,,,,,56.0,28.0,179.0,,,,,,
2004-10-11,1149709,-98.75015529452862,25.542394895436995,7,28,Mexico,,,,,,,13.0,,,2.2,,2.0,8.2,,,,,,82.0,5.0,78.0,,,,,,
2004-10-11,1184182,-92.82714529528552,16.03346812582225,0,11,Mexico,,,,,,,22.0,,,0.2,,2.0,5.0,,,,,,40.0,38.0,0.0,,,,,,
2004-10-11,1184182,-92.82714529528552,16.03346812582225,11,30,Mexico,,,,,,,38.0,,,0.0,,1.0,5.7,,,,,,34.0,28.0,0.0,,,,,,
2004-10-11,1671141,-98.42526114421096,24.129582851617624,0,12,Mexico,,,,,,,46.0,,,0.5,,22.0,8.2,,,,,,36.0,18.0,,,,,,,
2004-10-12,1149271,-93.26216400636258,16.277627638067383,0,20,Mexico,,,,,,,8.0,,,0.2,,1.0,4.3,,,,,,72.0,20.0,0.0,,,,,,
2004-10-12,1149271,-93.26216400636258,16.277627638067383,20,30,Mexico,,,,,,,18.0,,,0.0,,0.0,5.3,,,,,,56.0,26.0,0.0,,,,,,
2004-10-12,1149730,-98.92396519235535,24.718796760117453,0,16,Mexico,,,,,,,52.0,,,0.0,,37.0,8.0,,,,,,34.0,14.0,,,,,,,
2004-10-12,1358016,-93.58801087744666,16.369844402281114,0,13,Mexico,,,,,,,22.0,,,0.3,,4.0,5.0,,,,,,36.0,42.0,0.0,,,,,,
2004-10-12,1358016,-93.58801087744666,16.369844402281114,13,29,Mexico,,,,,,,20.0,,,0.0,,1.0,5.6,,,,,,46.0,34.0,0.0,,,,,,
2004-10-12,1393106,-98.77727776624057,25.959013394447165,0,25,Mexico,,,,,,,10.0,,,0.1,,6.0,8.9,,,,,,62.0,28.0,74.0,,,,,,
2004-10-13,1184577,-98.91880953492294,25.386347127469612,0,20,Mexico,,,,,,,38.0,,,2.2,,5.0,8.8,,,,,,14.0,48.0,,,,,,,
2004-10-13,1289029,-114.14573770212803,28.904638900177513,0,15,Mexico,,,,,,,4.0,,,0.1,,2.0,8.6,,,,,,74.0,22.0,,,,,,,
2004-10-13,1532051,-114.1502860305586,28.806378986830012,0,25,Mexico,,,,,,,8.0,,,3.9,,2.0,8.4,,,,,,62.0,30.0,32.0,,,,,,
2004-10-14,1254279,-114.00796779204234,28.641500800292192,0,14,Mexico,,,,,,,10.0,,,0.2,,7.0,8.8,,,,,,76.0,14.0,46.0,,,,,,
2004-10-14,1393158,-114.11089235109125,28.739477401254643,0,15,Mexico,,,,,,,12.0,,,0.8,,3.0,8.9,,,,,,64.0,24.0,41.0,,,,,,
2004-10-14,1393158,-114.11089235109125,28.739477401254643,15,30,Mexico,,,,,,,32.0,,,3.2,,2.0,8.5,,,,,,60.0,8.0,282.0,,,,,,
2004-10-14,1497261,-98.86429587703128,24.350642278995647,0,4,Mexico,,,,,,,16.0,,,0.2,,21.0,8.2,,,,,,68.0,16.0,45.0,,,,,,
2004-10-14,1497261,-98.86429587703128,24.350642278995647,4,16,Mexico,,,,,,,16.0,,,0.2,,13.0,8.4,,,,,,67.0,17.0,43.0,,,,,,
2004-10-15,1393159,-114.49320018940558,28.948709375462066,0,10,Mexico,,,,,,,8.0,,,2.0,,3.0,8.7,,,,,,74.0,18.0,66.0,,,,,,
2004-10-15,1393159,-114.49320018940558,28.948709375462066,10,30,Mexico,,,,,,,12.0,,,7.0,,3.0,8.4,,,,,,74.0,14.0,105.0,,,,,,
2004-10-15,1428008,-114.36399189122635,28.83562281018944,0,18,Mexico,,,,,,,42.0,,,0.9,,3.0,8.6,,,,,,44.0,14.0,500.0,,,,,,
2004-10-15,1428008,-114.36399189122635,28.83562281018944,18,30,Mexico,,,,,,,32.0,,,6.0,,3.0,8.3,,,,,,58.0,10.0,273.0,,,,,,
2004-10-15,1532029,-99.03153379485823,24.482122847415265,0,16,Mexico,,,,,,,42.0,,,0.2,,19.0,8.4,,,,,,32.0,26.0,235.0,,,,,,
2004-10-15,1636542,-99.04852634891354,24.52703317612365,0,14,Mexico,,,,,,,9.0,,,0.2,,14.0,7.0,,,,,,80.0,11.0,0.0,,,,,,
2004-10-16,1254257,-99.06419371800905,24.130544038892356,0,13,Mexico,,,,,,,36.0,,,0.2,,17.0,8.4,,,,,,36.0,28.0,468.0,,,,,,
2004-10-17,1427983,-99.4084500234886,24.09579236401687,0,14,Mexico,,,,,,,54.0,,,0.3,,49.0,7.7,,,,,,20.0,26.0,,,,,,,
2004-10-18,1219455,-114.06968008124743,28.598489630777507,0,12,Mexico,,,,,,,18.0,,,3.9,,5.0,8.5,,,,,,48.0,34.0,59.0,,,,,,
2004-10-18,1219455,-114.06968008124743,28.598489630777507,12,25,Mexico,,,,,,,34.0,,,6.5,,5.0,8.3,,,,,,44.0,22.0,75.0,,,,,,
2004-10-18,1358450,-114.06091368726732,28.301684414631538,0,22,Mexico,,,,,,,4.0,,,0.1,,0.0,8.7,,,,,,88.0,8.0,500.0,,,,,,
2004-10-18,1427984,-99.3127617681133,24.381246078263658,0,11,Mexico,,,,,,,26.0,,,0.2,,14.0,8.7,,,,,,48.0,26.0,228.0,,,,,,
2004-10-19,1149731,-99.43741891809897,24.496597995544267,0,21,Mexico,,,,,,,42.0,,,0.2,,28.0,8.2,,,,,,36.0,22.0,120.0,,,,,,
2004-10-19,1218796,-96.42874929341056,15.940479118865237,0,28,Mexico,,,,,,,6.0,,,0.1,,30.0,7.3,,,,,,72.0,22.0,,,,,,,
2004-10-19,1219414,-98.28618402961946,25.70781227119049,0,9,Mexico,,,,,,,18.0,,,0.1,,10.0,8.6,,,,,,56.0,26.0,,,,,,,
2004-10-19,1289030,-114.01520130678212,28.0212385016957,0,15,Mexico,,,,,,,8.0,,,1.6,,3.0,8.6,,,,,,72.0,20.0,46.0,,,,,,
2004-10-19,1289030,-114.01520130678212,28.0212385016957,15,25,Mexico,,,,,,,10.0,,,2.5,,3.0,8.8,,,,,,74.0,16.0,57.0,,,,,,
2004-10-19,1323619,-99.64121551135749,24.540641107820715,4,26,Mexico,,,,,,,36.0,,,0.1,,27.0,8.0,,,,,,46.0,18.0,,,,,,,
2004-10-19,1636569,-114.00740902094631,28.14124038776766,0,15,Mexico,,,,,,,10.0,,,0.1,,5.0,8.8,,,,,,76.0,14.0,500.0,,,,,,
2004-10-19,1636569,-114.00740902094631,28.14124038776766,15,25,Mexico,,,,,,,12.0,,,0.9,,3.0,8.9,,,,,,52.0,36.0,500.0,,,,,,
2004-10-19,1636569,-114.00740902094631,28.14124038776766,25,30,Mexico,,,,,,,12.0,,,2.3,,3.0,8.7,,,,,,68.0,20.0,500.0,,,,,,
2004-10-20,1358512,-113.99506341574374,28.453735912887456,0,16,Mexico,,,,,,,10.0,,,2.4,,7.0,8.4,,,,,,70.0,20.0,70.0,,,,,,
2004-10-20,1358512,-113.99506341574374,28.453735912887456,16,25,Mexico,,,,,,,14.0,,,4.9,,3.0,8.4,,,,,,62.0,24.0,174.0,,,,,,
2004-10-20,1428052,-113.99319130165429,28.168620469833083,0,10,Mexico,,,,,,,6.0,,,0.3,,2.0,9.5,,,,,,78.0,16.0,,,,,,,
2004-10-20,1428052,-113.99319130165429,28.168620469833083,10,25,Mexico,,,,,,,20.0,,,2.9,,3.0,8.5,,,,,,56.0,24.0,,,,,,,
2004-10-20,1462594,-113.98318293929194,28.283136435339372,0,9,Mexico,,,,,,,6.0,,,0.2,,2.0,10.0,,,,,,66.0,28.0,60.0,,,,,,
2004-10-20,1462594,-113.98318293929194,28.283136435339372,9,25,Mexico,,,,,,,6.0,,,0.2,,2.0,10.0,,,,,,68.0,26.0,,,,,,,
2004-10-20,1566270,-96.44960038819873,15.96155659146318,0,25,Mexico,,,,,,,16.0,,,0.1,,40.0,4.6,,,,,,56.0,28.0,0.0,,,,,,
2004-10-20,1566820,-98.70913805809076,25.679802335811036,0,13,Mexico,,,,,,,28.0,,,0.3,,19.0,8.3,,,,,,36.0,36.0,,,,,,,
2004-10-20,1601730,-99.49250162226794,24.879057009724995,0,8,Mexico,,,,,,,36.0,,,0.2,,25.0,8.2,,,,,,46.0,18.0,264.0,,,,,,
2004-10-20,1601730,-99.49250162226794,24.879057009724995,8,27,Mexico,,,,,,,38.0,,,0.2,,21.0,8.3,,,,,,48.0,14.0,336.0,,,,,,
2004-10-21,1219521,-113.59657399610704,28.174433745328155,0,15,Mexico,,,,,,,24.0,,,0.3,,4.0,8.8,,,,,,62.0,14.0,,,,,,,
2004-10-21,1219521,-113.59657399610704,28.174433745328155,15,25,Mexico,,,,,,,20.0,,,2.5,,2.0,8.5,,,,,,62.0,18.0,95.0,,,,,,
2004-10-21,1601117,-96.35074438503754,15.739743452303655,0,28,Mexico,,,,,,,14.0,,,0.0,,4.0,5.6,,,,,,82.0,4.0,0.0,,,,,,
2004-10-21,1671124,-98.2349883316633,25.941292830342686,0,30,Mexico,,,,,,,22.0,,,0.1,,6.0,8.4,,,,,,50.0,28.0,,,,,,,
2004-10-21,1671142,-99.72308661456465,24.785573301742225,0,9,Mexico,,,,,,,33.0,,,0.7,,76.0,7.6,,,,,,51.0,16.0,,,,,,,
2004-10-21,1671142,-99.72308661456465,24.785573301742225,9,27,Mexico,,,,,,,29.0,,,0.1,,18.0,8.5,,,,,,53.0,18.0,,,,,,,
2004-10-21,1671143,-99.80971805700466,24.60831520882569,0,16,Mexico,,,,,,,28.0,,,0.2,,31.0,8.3,,,,,,62.0,10.0,432.0,,,,,,
2004-10-22,1219432,-99.85785267731674,24.13499441323414,0,14,Mexico,,,,,,,12.0,,,0.2,,29.0,8.4,,,,,,82.0,6.0,384.0,,,,,,
2004-10-22,1357840,-96.26564683515409,15.907415236283597,0,12,Mexico,,,,,,,16.0,,,0.2,,35.0,7.4,,,,,,47.0,37.0,148.0,,,,,,
2004-10-22,1357840,-96.26564683515409,15.907415236283597,12,29,Mexico,,,,,,,24.0,,,0.2,,11.0,7.5,,,,,,44.0,32.0,,,,,,,
2004-10-22,1427985,-99.79440280164735,24.075728088287462,0,19,Mexico,,,,,,,26.0,,,0.3,,75.0,8.2,,,,,,58.0,16.0,204.0,,,,,,
2004-10-22,1428053,-113.87429619953944,28.00842354648856,0,17,Mexico,,,,,,,4.0,,,0.1,,2.0,9.2,,,,,,90.0,6.0,,,,,,,
2004-10-22,1566920,-113.45457669963046,27.99968836438303,0,16,Mexico,,,,,,,12.0,,,0.1,,1.0,8.5,,,,,,70.0,18.0,,,,,,,
2004-10-22,1566920,-113.45457669963046,27.99968836438303,16,20,Mexico,,,,,,,8.0,,,0.1,,1.0,8.3,,,,,,54.0,38.0,,,,,,,
2004-10-22,1636543,-99.85244651250575,24.22012798865314,0,27,Mexico,,,,,,,36.0,,,0.7,,70.0,7.8,,,,,,50.0,14.0,288.0,,,,,,
2004-10-22,1636640,-113.46674812307157,28.028396947521276,0,15,Mexico,,,,,,,6.0,,,0.0,,0.0,8.8,,,,,,70.0,24.0,,,,,,,
2004-10-23,1149732,-99.7886284447683,24.324377602774693,0,27,Mexico,,,,,,,32.0,,,0.3,,47.0,8.1,,,,,,58.0,10.0,492.0,,,,,,
2004-10-23,1462503,-99.87399029346719,24.350165111880262,0,19,Mexico,,,,,,,20.0,,,0.3,,45.0,8.2,,,,,,70.0,10.0,620.0,,,,,,
2004-10-25,1358410,-98.334160243497,25.407500207511386,0,12,Mexico,,,,,,,26.0,,,0.1,,18.0,8.1,,,,,,40.0,34.0,,,,,,,
2004-10-25,1566921,-113.10562137785111,28.292087929360722,0,12,Mexico,,,,,,,12.0,,,0.0,,1.0,5.8,,,,,,82.0,6.0,0.0,,,,,,
2004-10-25,1636641,-113.1883545375346,28.21764483659366,0,5,Mexico,,,,,,,8.0,,,0.1,,7.0,7.7,,,,,,82.0,10.0,,,,,,,
2004-10-25,1636641,-113.1883545375346,28.21764483659366,5,17,Mexico,,,,,,,12.0,,,0.0,,3.0,6.8,,,,,,80.0,8.0,0.0,,,,,,
2004-10-26,1254320,-113.75467437400144,29.003748239218837,0,15,Mexico,,,,,,,4.0,,,0.1,,1.0,8.4,,,,,,86.0,10.0,,,,,,,
2004-10-26,1254320,-113.75467437400144,29.003748239218837,15,30,Mexico,,,,,,,6.0,,,0.1,,1.0,8.2,,,,,,90.0,4.0,,,,,,,
2004-10-26,1496615,-96.86178597132574,15.766427615605654,0,19,Mexico,,,,,,,8.0,,,0.0,,1.0,5.0,,,,,,87.0,5.0,0.0,,,,,,
2004-10-26,1497329,-113.63390130974142,29.00438605601337,0,8,Mexico,,,,,,,10.0,,,0.1,,2.0,7.9,,,,,,88.0,2.0,,,,,,,
2004-10-26,1497348,-113.53239730070882,28.87689988458235,0,10,Mexico,,,,,,,4.0,,,0.1,,1.0,7.4,,,,,,76.0,20.0,,,,,,,
2004-10-26,1497348,-113.53239730070882,28.87689988458235,10,30,Mexico,,,,,,,6.0,,,0.1,,1.0,7.8,,,,,,64.0,30.0,,,,,,,
